propertyTaxRate,garageSpaces,hasAssociation,hasGarage,hasSpa,hasView,latestPrice,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,avgSchoolDistance,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,days_since_sale,log_lotSizeSqFt,log_livingAreaSqFt,log_avgSchoolSize,yearsOld_sq,avgSchoolRating_sq,word_count_good,word_count_bad,hood_ALLANDALE,hood_BARTON HILLS,hood_BOULDIN CREEK,hood_BRENTWOOD,hood_CENTRAL EAST AUSTIN,hood_CHESTNUT,hood_CORONADO HILLS,hood_CRESTVIEW,hood_DAWSON,hood_EAST CESAR CHAVEZ,hood_EAST CONGRESS,hood_EAST OAK HILL,hood_FRANKLIN PARK,hood_GALINDO,hood_GARRISON PARK,hood_GEORGIAN ACRES,hood_GOVALLE,hood_HANCOCK,hood_HERITAGE HILLS,hood_HIGHLAND,hood_HOLLY,hood_HYDE PARK,hood_JOHNSTON TERRACE,hood_MCKINNEY,hood_MLK,hood_MLK-183,hood_MONTOPOLIS,hood_NORTH AUSTIN CIVIC ASSOCIATION,hood_NORTH LAMAR,hood_NORTH LOOP,hood_NORTH SHOAL CREEK,hood_NORTH UNIVERSITY,hood_OLD ENFIELD,hood_OLD WEST AUSTIN,hood_PARKER LANE,hood_PECAN SPRINGS-SPRINGDALE,hood_PLEASANT VALLEY,hood_RIVERSIDE,hood_RMMA,hood_ROSEDALE,hood_ROSEWOOD,hood_SOUTH LAMAR,hood_SOUTH MANCHACA,hood_SOUTH RIVER CITY,hood_SOUTHEAST,hood_ST. EDWARDS,hood_ST. JOHN,hood_SWEETBRIAR,hood_UNIVERSITY HILLS,hood_UPPER BOGGY CREEK,hood_WEST AUSTIN NEIGHBORHOOD GROUP,hood_WEST CONGRESS,hood_WEST OAK HILL,hood_WEST UNIVERSITY,hood_WESTGATE,hood_WINDSOR HILLS,hood_WINDSOR PARK,hood_WINDSOR ROAD,hood_WOOTEN,hood_ZILKER
1.98,0,True,False,False,False,184.9,24,0,5,1,0,0,0,1,0,1.86666666666667,13,2.0,3,1,1088,8.36938899664784,7.09340462586877,7.2848209125686,289,9.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,750.0,110,0,4,2,1,0,0,1,0,2.83333333333333,17,4.0,3,2,693,9.02641753381525,7.98036576511125,7.32909373624659,1600,49.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,True,True,False,False,475.0,38,1,3,2,5,3,0,0,0,1.46666666666667,15,3.0,3,2,613,8.91004576147356,7.79523492900217,7.15148546390474,676,64.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,True,True,False,True,219.0,24,0,4,2,1,3,0,0,0,3.3,13,2.0,3,1,1064,9.21044036697652,7.13648320859025,7.2848209125686,144,9.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,229.999,25,0,4,1,0,0,0,1,0,1.7,13,3.0,3,2,1180,8.89219909203969,7.44600149832412,7.2848209125686,1156,9.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,415.0,40,0,0,1,0,0,0,0,0,0.9,16,3.0,3,1,1592,9.51078564712832,7.71199650704767,7.39817409297047,2209,75.1111111111112,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,175.0,17,0,2,2,0,0,0,0,0,3.1,11,2.0,3,1,1333,8.48384321173468,7.18235211188526,6.99025650049388,1764,13.4444444444445,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,True,True,665.0,87,0,1,2,0,0,0,0,0,2.03333333333333,16,4.0,5,2,1345,9.81444866699399,8.32796785830549,7.15305163493748,441,49.0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,519.9,55,0,7,2,1,2,0,1,0,1.4,15,3.0,4,2,683,8.70863965598719,7.92551897978693,7.15148546390474,784,64.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,341.054,2,0,2,0,0,0,0,0,0,3.13333333333333,13,3.0,4,2,948,8.5173931714189,7.88004820097158,7.2848209125686,9,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,True,185.0,26,0,7,2,0,0,0,0,0,1.86666666666667,13,2.0,3,1,1337,8.36938899664784,7.09340462586877,7.2848209125686,289,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,0,True,False,False,False,415.0,40,0,3,2,0,0,0,0,0,1.86666666666667,16,4.0,5,2,1457,9.23376388691977,8.08886878916199,7.30114780585603,196,69.4444444444444,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,249.9,35,0,4,1,0,0,0,0,0,2.76666666666667,11,3.0,3,2,1520,8.71588010229646,7.41457288135059,6.99025650049388,169,13.4444444444445,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,179.9,22,0,1,0,0,0,0,0,0,2.9,13,2.0,3,1,1512,9.57330151629094,7.31388683163346,7.2848209125686,729,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,155.0,12,0,4,1,0,0,0,0,0,1.66666666666667,13,2.0,3,1,1641,8.78492762605832,7.25276241805319,7.2848209125686,1225,9.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,True,True,False,False,1025.0,58,0,3,2,2,1,0,1,0,2.5,17,5.0,5,2,729,10.2664139155729,8.42485858021344,7.3356339819272,225,69.4444444444444,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,339.9,34,0,4,2,2,1,0,1,0,2.9,12,2.0,3,1,757,8.61050136854989,7.64778604544093,7.33498187887181,36,13.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,625.0,81,0,3,2,1,1,0,0,0,3.4,16,2.0,2,2,778,10.2198955562168,7.57455848420248,7.15305163493748,1225,49.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,0,True,False,False,False,339.9,33,0,3,2,0,0,0,0,0,1.9,16,2.0,3,1,1533,9.18584274037578,7.69302574841789,7.30114780585603,196,69.4444444444444,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,True,True,False,False,937.0,40,0,0,2,1,2,0,0,0,1.76666666666667,16,4.0,4,2,871,10.5075685191015,8.21500643276157,7.39817409297047,529,75.1111111111112,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,True,625.0,75,0,4,1,1,0,0,1,0,2.76666666666667,17,4.0,5,2,1109,8.96162256954254,8.15651022607997,7.3356339819272,169,69.4444444444444,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,235.0,1,0,4,1,0,0,0,0,0,2.96666666666667,11,2.0,3,1,1250,9.12129055514267,7.33106030521863,6.99025650049388,256,13.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,350.0,22,0,4,1,0,0,0,0,0,1.63333333333333,16,3.0,4,2,1260,8.97815607600982,7.99496952269788,7.39817409297047,900,75.1111111111112,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,2,True,True,False,True,449.0,1,0,0,3,2,0,0,0,0,1.9,16,4.0,5,2,1054,8.94468068355889,8.0727793331695,7.30114780585603,196,69.4444444444444,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,True,425.9,10,0,2,0,0,0,0,0,0,2.96666666666667,11,3.0,3,1,1261,8.67214355141406,7.7848892956551,6.99025650049388,16,13.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,3,True,True,False,True,729.0,38,0,3,3,1,0,0,1,0,3.26666666666667,14,3.0,4,1,813,9.26728765241793,8.13446757027756,7.13886699994552,81,58.7777777777778,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,365.99,3,0,3,1,0,0,0,0,0,3.06666666666667,12,3.0,3,1,1239,8.84937050375457,7.73630709654828,7.33498187887181,16,13.4444444444445,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,265.0,68,0,4,2,2,1,0,0,0,3.16666666666667,11,2.0,3,1,751,8.6417090661138,7.44132038971762,6.99025650049388,225,13.4444444444445,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,95.0,26,0,4,1,0,0,0,0,0,1.83333333333333,13,3.0,4,2,1354,8.40893960597598,7.64444076155657,7.2848209125686,289,9.0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,179.9,12,0,3,2,0,0,0,0,0,2.26666666666667,13,2.0,3,1,1449,9.13075589263334,7.09589322109753,7.2991214627108,289,7.11111111111113,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,735.0,1,0,3,1,0,0,0,0,0,3.1,17,3.0,4,2,1246,9.54253203141389,8.04558828080353,7.32909373624659,1156,49.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,385.0,38,0,6,2,0,1,0,0,0,3.16666666666667,12,3.0,4,2,781,8.84318209802261,7.79193595693806,7.33498187887181,16,13.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,229.9,37,0,1,2,0,0,0,0,0,3.16666666666667,11,2.0,3,1,1218,8.43771698991444,7.18614430452233,6.99025650049388,1764,13.4444444444445,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,True,True,False,False,439.0,81,0,3,2,1,1,0,0,0,3.43333333333333,12,3.0,4,1,732,8.91004576147356,7.82484569102686,7.33498187887181,9,13.4444444444445,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,0,True,False,False,False,375.0,25,0,5,2,0,0,0,0,0,2.4,14,2.0,3,1,1570,8.67214355141406,7.78613643778307,7.11395610956603,100,36.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,False,225.0,31,0,4,2,2,1,0,1,0,3.16666666666667,11,2.0,3,1,786,8.43771698991444,7.17548971362422,6.99025650049388,1764,13.4444444444445,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,4,True,True,True,True,769.0,34,0,8,2,0,0,0,0,0,2.16666666666667,17,4.0,4,2,1619,9.40901088659147,8.38091517312361,7.3356339819272,256,75.1111111111112,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,342.0,25,0,8,1,1,2,0,1,0,2.03333333333333,16,2.0,3,1,1057,9.33490922072531,7.34018683532012,7.15305163493748,1089,49.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,2,True,True,False,True,715.0,31,0,6,2,0,0,0,0,0,2.5,17,3.0,3,2,1012,10.3394366011565,7.80954132465341,7.32909373624659,1024,49.0,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,550.0,33,0,2,1,1,0,0,0,0,0.866666666666667,16,3.0,3,1,977,9.51078564712832,7.80588204022862,7.39817409297047,729,75.1111111111112,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.21,0,True,False,False,False,360.0,32,0,4,2,0,0,0,0,0,2.1,16,2.0,3,1,1498,9.29569203907569,7.58528107863913,7.30114780585603,36,69.4444444444444,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,3,True,True,True,False,995.0,31,0,2,2,0,0,0,0,0,5.13333333333333,16,4.0,4,1,1215,10.2038958025815,8.12326131912175,7.07157336421153,225,49.0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,585.0,31,0,2,2,0,0,0,0,0,3.76666666666667,14,3.0,4,2,1385,9.37264627878624,7.8815599170569,7.22548147278229,784,64.0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,True,False,False,False,279.0,23,0,3,1,0,0,0,0,0,2.93333333333333,12,3.0,3,2,1506,8.38935981990635,7.55747290161475,7.33498187887181,49,13.4444444444445,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.98,0,False,False,False,False,329.9,48,0,2,1,0,0,0,0,0,2.5,14,2.0,4,1,1099,9.18584274037578,7.35755620091035,6.17586727010576,2601,13.4444444444445,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
